suite,shape,relations,variant,selected_algorithm,query_id,repetition,operations,duration_ns,candidate_operators
adaptive_topologies,clique,30,adaptive,LinearizedDp,0,2,1,46400292,4495
adaptive_topologies,clique,40,adaptive,LinearizedDp,0,0,1,101064000,10660
adaptive_topologies,clique,40,adaptive,LinearizedDp,0,1,1,101060917,10660
adaptive_topologies,clique,40,adaptive,LinearizedDp,0,2,1,100511833,10660
adaptive_topologies,clique,70,adaptive,LinearizedDp,0,0,1,834972917,57155
adaptive_topologies,clique,70,adaptive,LinearizedDp,0,1,1,852060625,57155
adaptive_topologies,clique,70,adaptive,LinearizedDp,0,2,1,838858167,57155
relation_set,mixed_set_ops,32,borrowed_union,Inline64,0,0,20000,50959,0
relation_set,mixed_set_ops,32,allocating_assign,Inline64,0,0,20000,111292,0
relation_set,mixed_set_ops,32,in_place_assign,Inline64,0,0,20000,47417,0
relation_set,set_build,32,incremental_with,Inline64,0,0,500,44208,0
relation_set,set_build,32,from_iter,Inline64,0,0,500,18666,0
relation_set,mixed_set_ops,32,borrowed_union,Inline64,0,1,20000,50667,0
relation_set,mixed_set_ops,32,allocating_assign,Inline64,0,1,20000,111042,0
relation_set,mixed_set_ops,32,in_place_assign,Inline64,0,1,20000,47000,0
relation_set,set_build,32,incremental_with,Inline64,0,1,500,44125,0
relation_set,set_build,32,from_iter,Inline64,0,1,500,18208,0
relation_set,mixed_set_ops,32,borrowed_union,Inline64,0,2,20000,50709,0
relation_set,mixed_set_ops,32,allocating_assign,Inline64,0,2,20000,110958,0
relation_set,mixed_set_ops,32,in_place_assign,Inline64,0,2,20000,46958,0
relation_set,set_build,32,incremental_with,Inline64,0,2,500,44125,0
relation_set,set_build,32,from_iter,Inline64,0,2,500,18292,0
relation_set,mixed_set_ops,32,borrowed_union,Inline64,0,3,20000,50625,0
relation_set,mixed_set_ops,32,allocating_assign,Inline64,0,3,20000,111042,0
relation_set,mixed_set_ops,32,in_place_assign,Inline64,0,3,20000,47083,0
relation_set,set_build,32,incremental_with,Inline64,0,3,500,44125,0
relation_set,set_build,32,from_iter,Inline64,0,3,500,18250,0
relation_set,mixed_set_ops,32,borrowed_union,Inline64,0,4,20000,50583,0
relation_set,mixed_set_ops,32,allocating_assign,Inline64,0,4,20000,111083,0
relation_set,mixed_set_ops,32,in_place_assign,Inline64,0,4,20000,47000,0
relation_set,set_build,32,incremental_with,Inline64,0,4,500,44625,0
relation_set,set_build,32,from_iter,Inline64,0,4,500,18750,0
relation_set,mixed_set_ops,63,borrowed_union,Inline64,0,0,20000,50625,0
relation_set,mixed_set_ops,63,allocating_assign,Inline64,0,0,20000,111000,0
relation_set,mixed_set_ops,63,in_place_assign,Inline64,0,0,20000,47000,0
relation_set,set_build,63,incremental_with,Inline64,0,0,500,88000,0
relation_set,set_build,63,from_iter,Inline64,0,0,500,33584,0
relation_set,mixed_set_ops,63,borrowed_union,Inline64,0,1,20000,50625,0
relation_set,mixed_set_ops,63,allocating_assign,Inline64,0,1,20000,111042,0
relation_set,mixed_set_ops,63,in_place_assign,Inline64,0,1,20000,47000,0
relation_set,set_build,63,incremental_with,Inline64,0,1,500,88167,0
relation_set,set_build,63,from_iter,Inline64,0,1,500,33500,0
relation_set,mixed_set_ops,63,borrowed_union,Inline64,0,2,20000,50709,0
relation_set,mixed_set_ops,63,allocating_assign,Inline64,0,2,20000,111125,0
relation_set,mixed_set_ops,63,in_place_assign,Inline64,0,2,20000,47000,0
relation_set,set_build,63,incremental_with,Inline64,0,2,500,89167,0
relation_set,set_build,63,from_iter,Inline64,0,2,500,33500,0
relation_set,mixed_set_ops,63,borrowed_union,Inline64,0,3,20000,50625,0
relation_set,mixed_set_ops,63,allocating_assign,Inline64,0,3,20000,111042,0
relation_set,mixed_set_ops,63,in_place_assign,Inline64,0,3,20000,47084,0
relation_set,set_build,63,incremental_with,Inline64,0,3,500,89166,0
relation_set,set_build,63,from_iter,Inline64,0,3,500,33500,0
relation_set,mixed_set_ops,63,borrowed_union,Inline64,0,4,20000,50625,0
relation_set,mixed_set_ops,63,allocating_assign,Inline64,0,4,20000,111042,0
relation_set,mixed_set_ops,63,in_place_assign,Inline64,0,4,20000,47000,0
relation_set,set_build,63,incremental_with,Inline64,0,4,500,89125,0
relation_set,set_build,63,from_iter,Inline64,0,4,500,33459,0
relation_set,mixed_set_ops,64,borrowed_union,Inline64,0,0,20000,50667,0
relation_set,mixed_set_ops,64,allocating_assign,Inline64,0,0,20000,111000,0
relation_set,mixed_set_ops,64,in_place_assign,Inline64,0,0,20000,47000,0
relation_set,set_build,64,incremental_with,Inline64,0,0,500,89167,0
relation_set,set_build,64,from_iter,Inline64,0,0,500,33375,0
relation_set,mixed_set_ops,64,borrowed_union,Inline64,0,1,20000,50625,0
relation_set,mixed_set_ops,64,allocating_assign,Inline64,0,1,20000,110917,0
relation_set,mixed_set_ops,64,in_place_assign,Inline64,0,1,20000,47000,0
relation_set,set_build,64,incremental_with,Inline64,0,1,500,88000,0
relation_set,set_build,64,from_iter,Inline64,0,1,500,33375,0
relation_set,mixed_set_ops,64,borrowed_union,Inline64,0,2,20000,50584,0
relation_set,mixed_set_ops,64,allocating_assign,Inline64,0,2,20000,111250,0
relation_set,mixed_set_ops,64,in_place_assign,Inline64,0,2,20000,47000,0
relation_set,set_build,64,incremental_with,Inline64,0,2,500,88167,0
relation_set,set_build,64,from_iter,Inline64,0,2,500,33375,0
relation_set,mixed_set_ops,64,borrowed_union,Inline64,0,3,20000,50625,0
relation_set,mixed_set_ops,64,allocating_assign,Inline64,0,3,20000,111041,0
relation_set,mixed_set_ops,64,in_place_assign,Inline64,0,3,20000,47083,0
relation_set,set_build,64,incremental_with,Inline64,0,3,500,88167,0
relation_set,set_build,64,from_iter,Inline64,0,3,500,33417,0
relation_set,mixed_set_ops,64,borrowed_union,Inline64,0,4,20000,54583,0
relation_set,mixed_set_ops,64,allocating_assign,Inline64,0,4,20000,112625,0
relation_set,mixed_set_ops,64,in_place_assign,Inline64,0,4,20000,47708,0
relation_set,set_build,64,incremental_with,Inline64,0,4,500,89042,0
relation_set,set_build,64,from_iter,Inline64,0,4,500,33292,0
relation_set,mixed_set_ops,65,borrowed_union,Dynamic,0,0,20000,481542,0
relation_set,mixed_set_ops,65,allocating_assign,Dynamic,0,0,20000,463792,0
relation_set,mixed_set_ops,65,in_place_assign,Dynamic,0,0,20000,58791,0
relation_set,set_build,65,incremental_with,Dynamic,0,0,500,107334,0
relation_set,set_build,65,from_iter,Dynamic,0,0,500,63500,0
relation_set,mixed_set_ops,65,borrowed_union,Dynamic,0,1,20000,481417,0
relation_set,mixed_set_ops,65,allocating_assign,Dynamic,0,1,20000,463791,0
relation_set,mixed_set_ops,65,in_place_assign,Dynamic,0,1,20000,58792,0
relation_set,set_build,65,incremental_with,Dynamic,0,1,500,108417,0
relation_set,set_build,65,from_iter,Dynamic,0,1,500,63167,0
relation_set,mixed_set_ops,65,borrowed_union,Dynamic,0,2,20000,484667,0
relation_set,mixed_set_ops,65,allocating_assign,Dynamic,0,2,20000,465834,0
relation_set,mixed_set_ops,65,in_place_assign,Dynamic,0,2,20000,58791,0
relation_set,set_build,65,incremental_with,Dynamic,0,2,500,107250,0
relation_set,set_build,65,from_iter,Dynamic,0,2,500,63167,0
relation_set,mixed_set_ops,65,borrowed_union,Dynamic,0,3,20000,482333,0
relation_set,mixed_set_ops,65,allocating_assign,Dynamic,0,3,20000,463750,0
relation_set,mixed_set_ops,65,in_place_assign,Dynamic,0,3,20000,58792,0
relation_set,set_build,65,incremental_with,Dynamic,0,3,500,107125,0
relation_set,set_build,65,from_iter,Dynamic,0,3,500,63209,0
relation_set,mixed_set_ops,65,borrowed_union,Dynamic,0,4,20000,481292,0
relation_set,mixed_set_ops,65,allocating_assign,Dynamic,0,4,20000,463666,0
relation_set,mixed_set_ops,65,in_place_assign,Dynamic,0,4,20000,58792,0
relation_set,set_build,65,incremental_with,Dynamic,0,4,500,107209,0
relation_set,set_build,65,from_iter,Dynamic,0,4,500,63333,0
relation_set,mixed_set_ops,127,borrowed_union,Dynamic,0,0,20000,493334,0
relation_set,mixed_set_ops,127,allocating_assign,Dynamic,0,0,20000,469666,0
relation_set,mixed_set_ops,127,in_place_assign,Dynamic,0,0,20000,68584,0
relation_set,set_build,127,incremental_with,Dynamic,0,0,500,1049458,0
relation_set,set_build,127,from_iter,Dynamic,0,0,500,76208,0
relation_set,mixed_set_ops,127,borrowed_union,Dynamic,0,1,20000,493167,0
relation_set,mixed_set_ops,127,allocating_assign,Dynamic,0,1,20000,469583,0
relation_set,mixed_set_ops,127,in_place_assign,Dynamic,0,1,20000,68542,0
relation_set,set_build,127,incremental_with,Dynamic,0,1,500,1048792,0
relation_set,set_build,127,from_iter,Dynamic,0,1,500,76208,0
relation_set,mixed_set_ops,127,borrowed_union,Dynamic,0,2,20000,493084,0
relation_set,mixed_set_ops,127,allocating_assign,Dynamic,0,2,20000,474208,0
relation_set,mixed_set_ops,127,in_place_assign,Dynamic,0,2,20000,68500,0
relation_set,set_build,127,incremental_with,Dynamic,0,2,500,1046959,0
relation_set,set_build,127,from_iter,Dynamic,0,2,500,76291,0
relation_set,mixed_set_ops,127,borrowed_union,Dynamic,0,3,20000,493125,0
relation_set,mixed_set_ops,127,allocating_assign,Dynamic,0,3,20000,469875,0
relation_set,mixed_set_ops,127,in_place_assign,Dynamic,0,3,20000,68500,0
relation_set,set_build,127,incremental_with,Dynamic,0,3,500,1047042,0
relation_set,set_build,127,from_iter,Dynamic,0,3,500,76250,0
relation_set,mixed_set_ops,127,borrowed_union,Dynamic,0,4,20000,493084,0
relation_set,mixed_set_ops,127,allocating_assign,Dynamic,0,4,20000,469666,0
relation_set,mixed_set_ops,127,in_place_assign,Dynamic,0,4,20000,68500,0
relation_set,set_build,127,incremental_with,Dynamic,0,4,500,1044667,0
relation_set,set_build,127,from_iter,Dynamic,0,4,500,76292,0
relation_set,mixed_set_ops,128,borrowed_union,Dynamic,0,0,20000,490625,0
relation_set,mixed_set_ops,128,allocating_assign,Dynamic,0,0,20000,466708,0
relation_set,mixed_set_ops,128,in_place_assign,Dynamic,0,0,20000,68500,0
relation_set,set_build,128,incremental_with,Dynamic,0,0,500,1077459,0
relation_set,set_build,128,from_iter,Dynamic,0,0,500,76875,0
relation_set,mixed_set_ops,128,borrowed_union,Dynamic,0,1,20000,490375,0
relation_set,mixed_set_ops,128,allocating_assign,Dynamic,0,1,20000,466833,0
relation_set,mixed_set_ops,128,in_place_assign,Dynamic,0,1,20000,68541,0
relation_set,set_build,128,incremental_with,Dynamic,0,1,500,1072584,0
relation_set,set_build,128,from_iter,Dynamic,0,1,500,76250,0
relation_set,mixed_set_ops,128,borrowed_union,Dynamic,0,2,20000,493167,0
relation_set,mixed_set_ops,128,allocating_assign,Dynamic,0,2,20000,466708,0
relation_set,mixed_set_ops,128,in_place_assign,Dynamic,0,2,20000,68500,0
relation_set,set_build,128,incremental_with,Dynamic,0,2,500,1073709,0
relation_set,set_build,128,from_iter,Dynamic,0,2,500,76750,0
relation_set,mixed_set_ops,128,borrowed_union,Dynamic,0,3,20000,490500,0
relation_set,mixed_set_ops,128,allocating_assign,Dynamic,0,3,20000,468125,0
relation_set,mixed_set_ops,128,in_place_assign,Dynamic,0,3,20000,68500,0
relation_set,set_build,128,incremental_with,Dynamic,0,3,500,1072833,0
relation_set,set_build,128,from_iter,Dynamic,0,3,500,76334,0
relation_set,mixed_set_ops,128,borrowed_union,Dynamic,0,4,20000,493458,0
relation_set,mixed_set_ops,128,allocating_assign,Dynamic,0,4,20000,466584,0
relation_set,mixed_set_ops,128,in_place_assign,Dynamic,0,4,20000,68625,0
relation_set,set_build,128,incremental_with,Dynamic,0,4,500,1074416,0
relation_set,set_build,128,from_iter,Dynamic,0,4,500,76542,0
relation_set,mixed_set_ops,129,borrowed_union,Dynamic,0,0,20000,524792,0
relation_set,mixed_set_ops,129,allocating_assign,Dynamic,0,0,20000,502750,0
relation_set,mixed_set_ops,129,in_place_assign,Dynamic,0,0,20000,76916,0
relation_set,set_build,129,incremental_with,Dynamic,0,0,500,1112917,0
relation_set,set_build,129,from_iter,Dynamic,0,0,500,53417,0
relation_set,mixed_set_ops,129,borrowed_union,Dynamic,0,1,20000,529875,0
relation_set,mixed_set_ops,129,allocating_assign,Dynamic,0,1,20000,499000,0
relation_set,mixed_set_ops,129,in_place_assign,Dynamic,0,1,20000,76792,0
relation_set,set_build,129,incremental_with,Dynamic,0,1,500,1112500,0
relation_set,set_build,129,from_iter,Dynamic,0,1,500,53500,0
relation_set,mixed_set_ops,129,borrowed_union,Dynamic,0,2,20000,529375,0
relation_set,mixed_set_ops,129,allocating_assign,Dynamic,0,2,20000,499834,0
relation_set,mixed_set_ops,129,in_place_assign,Dynamic,0,2,20000,77250,0
relation_set,set_build,129,incremental_with,Dynamic,0,2,500,1112541,0
relation_set,set_build,129,from_iter,Dynamic,0,2,500,53750,0
relation_set,mixed_set_ops,129,borrowed_union,Dynamic,0,3,20000,529625,0
relation_set,mixed_set_ops,129,allocating_assign,Dynamic,0,3,20000,503875,0
relation_set,mixed_set_ops,129,in_place_assign,Dynamic,0,3,20000,76833,0
relation_set,set_build,129,incremental_with,Dynamic,0,3,500,1110917,0
relation_set,set_build,129,from_iter,Dynamic,0,3,500,55125,0
relation_set,mixed_set_ops,129,borrowed_union,Dynamic,0,4,20000,522917,0
relation_set,mixed_set_ops,129,allocating_assign,Dynamic,0,4,20000,500333,0
relation_set,mixed_set_ops,129,in_place_assign,Dynamic,0,4,20000,76459,0
relation_set,set_build,129,incremental_with,Dynamic,0,4,500,1111042,0
relation_set,set_build,129,from_iter,Dynamic,0,4,500,53500,0
relation_set,mixed_set_ops,256,borrowed_union,Dynamic,0,0,20000,546625,0
relation_set,mixed_set_ops,256,allocating_assign,Dynamic,0,0,20000,529708,0
relation_set,mixed_set_ops,256,in_place_assign,Dynamic,0,0,20000,123375,0
relation_set,set_build,256,incremental_with,Dynamic,0,0,500,3211500,0
relation_set,set_build,256,from_iter,Dynamic,0,0,500,76584,0
relation_set,mixed_set_ops,256,borrowed_union,Dynamic,0,1,20000,548708,0
relation_set,mixed_set_ops,256,allocating_assign,Dynamic,0,1,20000,523709,0
relation_set,mixed_set_ops,256,in_place_assign,Dynamic,0,1,20000,130375,0
relation_set,set_build,256,incremental_with,Dynamic,0,1,500,3213625,0
relation_set,set_build,256,from_iter,Dynamic,0,1,500,76333,0
relation_set,mixed_set_ops,256,borrowed_union,Dynamic,0,2,20000,552125,0
relation_set,mixed_set_ops,256,allocating_assign,Dynamic,0,2,20000,524542,0
relation_set,mixed_set_ops,256,in_place_assign,Dynamic,0,2,20000,129458,0
relation_set,set_build,256,incremental_with,Dynamic,0,2,500,3210000,0
relation_set,set_build,256,from_iter,Dynamic,0,2,500,76458,0
relation_set,mixed_set_ops,256,borrowed_union,Dynamic,0,3,20000,546916,0
relation_set,mixed_set_ops,256,allocating_assign,Dynamic,0,3,20000,523375,0
relation_set,mixed_set_ops,256,in_place_assign,Dynamic,0,3,20000,130000,0
relation_set,set_build,256,incremental_with,Dynamic,0,3,500,3211000,0
relation_set,set_build,256,from_iter,Dynamic,0,3,500,76375,0
relation_set,mixed_set_ops,256,borrowed_union,Dynamic,0,4,20000,545958,0
relation_set,mixed_set_ops,256,allocating_assign,Dynamic,0,4,20000,524375,0
relation_set,mixed_set_ops,256,in_place_assign,Dynamic,0,4,20000,130083,0
relation_set,set_build,256,incremental_with,Dynamic,0,4,500,3210292,0
relation_set,set_build,256,from_iter,Dynamic,0,4,500,76417,0
relation_set,mixed_set_ops,512,borrowed_union,Dynamic,0,0,20000,605708,0
relation_set,mixed_set_ops,512,allocating_assign,Dynamic,0,0,20000,594083,0
relation_set,mixed_set_ops,512,in_place_assign,Dynamic,0,0,20000,129250,0
relation_set,set_build,512,incremental_with,Dynamic,0,0,500,7654292,0
relation_set,set_build,512,from_iter,Dynamic,0,0,500,171084,0
relation_set,mixed_set_ops,512,borrowed_union,Dynamic,0,1,20000,606041,0
relation_set,mixed_set_ops,512,allocating_assign,Dynamic,0,1,20000,594833,0
relation_set,mixed_set_ops,512,in_place_assign,Dynamic,0,1,20000,129125,0
relation_set,set_build,512,incremental_with,Dynamic,0,1,500,7656958,0
relation_set,set_build,512,from_iter,Dynamic,0,1,500,170875,0
relation_set,mixed_set_ops,512,borrowed_union,Dynamic,0,2,20000,604625,0
relation_set,mixed_set_ops,512,allocating_assign,Dynamic,0,2,20000,593166,0
relation_set,mixed_set_ops,512,in_place_assign,Dynamic,0,2,20000,129500,0
relation_set,set_build,512,incremental_with,Dynamic,0,2,500,7750000,0
relation_set,set_build,512,from_iter,Dynamic,0,2,500,174792,0
relation_set,mixed_set_ops,512,borrowed_union,Dynamic,0,3,20000,611167,0
relation_set,mixed_set_ops,512,allocating_assign,Dynamic,0,3,20000,603041,0
relation_set,mixed_set_ops,512,in_place_assign,Dynamic,0,3,20000,130625,0
relation_set,set_build,512,incremental_with,Dynamic,0,3,500,7660209,0
relation_set,set_build,512,from_iter,Dynamic,0,3,500,170875,0
relation_set,mixed_set_ops,512,borrowed_union,Dynamic,0,4,20000,604458,0
relation_set,mixed_set_ops,512,allocating_assign,Dynamic,0,4,20000,592792,0
relation_set,mixed_set_ops,512,in_place_assign,Dynamic,0,4,20000,129250,0
relation_set,set_build,512,incremental_with,Dynamic,0,4,500,7652750,0
relation_set,set_build,512,from_iter,Dynamic,0,4,500,171792,0
relation_set,mixed_set_ops,1024,borrowed_union,Dynamic,0,0,20000,840583,0
relation_set,mixed_set_ops,1024,allocating_assign,Dynamic,0,0,20000,769666,0
relation_set,mixed_set_ops,1024,in_place_assign,Dynamic,0,0,20000,229125,0
relation_set,set_build,1024,incremental_with,Dynamic,0,0,500,16797625,0
relation_set,set_build,1024,from_iter,Dynamic,0,0,500,319708,0
relation_set,mixed_set_ops,1024,borrowed_union,Dynamic,0,1,20000,841042,0
relation_set,mixed_set_ops,1024,allocating_assign,Dynamic,0,1,20000,770458,0
relation_set,mixed_set_ops,1024,in_place_assign,Dynamic,0,1,20000,229625,0
relation_set,set_build,1024,incremental_with,Dynamic,0,1,500,16806458,0
relation_set,set_build,1024,from_iter,Dynamic,0,1,500,316875,0
relation_set,mixed_set_ops,1024,borrowed_union,Dynamic,0,2,20000,840417,0
relation_set,mixed_set_ops,1024,allocating_assign,Dynamic,0,2,20000,769916,0
relation_set,mixed_set_ops,1024,in_place_assign,Dynamic,0,2,20000,229375,0
relation_set,set_build,1024,incremental_with,Dynamic,0,2,500,16799167,0
relation_set,set_build,1024,from_iter,Dynamic,0,2,500,323833,0
relation_set,mixed_set_ops,1024,borrowed_union,Dynamic,0,3,20000,839833,0
relation_set,mixed_set_ops,1024,allocating_assign,Dynamic,0,3,20000,771333,0
relation_set,mixed_set_ops,1024,in_place_assign,Dynamic,0,3,20000,229500,0
relation_set,set_build,1024,incremental_with,Dynamic,0,3,500,16844834,0
relation_set,set_build,1024,from_iter,Dynamic,0,3,500,316875,0
relation_set,mixed_set_ops,1024,borrowed_union,Dynamic,0,4,20000,841667,0
relation_set,mixed_set_ops,1024,allocating_assign,Dynamic,0,4,20000,769875,0
relation_set,mixed_set_ops,1024,in_place_assign,Dynamic,0,4,20000,229458,0
relation_set,set_build,1024,incremental_with,Dynamic,0,4,500,16816291,0
relation_set,set_build,1024,from_iter,Dynamic,0,4,500,321584,0
