suite,shape,relations,variant,selected_algorithm,query_id,repetition,operations,duration_ns,candidate_operators
random_tree_algorithms,random_tree,20,goo_dp,GooDp,8,0,1,285416,405
random_tree_algorithms,random_tree,20,adaptive,DpHyp,9,0,1,29286167,53619
random_tree_algorithms,random_tree,20,linearized_dp,LinearizedDp,9,0,1,78500,73
random_tree_algorithms,random_tree,20,goo_dp,GooDp,9,0,1,277666,416
random_tree_algorithms,random_tree,30,adaptive,LinearizedDp,0,0,1,2968875,76
random_tree_algorithms,random_tree,30,linearized_dp,LinearizedDp,0,0,1,143958,76
random_tree_algorithms,random_tree,30,goo_dp,GooDp,0,0,1,1227708,1440
random_tree_algorithms,random_tree,30,adaptive,LinearizedDp,1,0,1,2752458,35
random_tree_algorithms,random_tree,30,linearized_dp,LinearizedDp,1,0,1,108875,35
random_tree_algorithms,random_tree,30,goo_dp,GooDp,1,0,1,961875,1242
random_tree_algorithms,random_tree,30,adaptive,LinearizedDp,2,0,1,2796083,55
random_tree_algorithms,random_tree,30,linearized_dp,LinearizedDp,2,0,1,129167,55
random_tree_algorithms,random_tree,30,goo_dp,GooDp,2,0,1,993833,1215
random_tree_algorithms,random_tree,30,adaptive,LinearizedDp,3,0,1,2699459,43
random_tree_algorithms,random_tree,30,linearized_dp,LinearizedDp,3,0,1,115292,43
random_tree_algorithms,random_tree,30,goo_dp,GooDp,3,0,1,998750,1287
random_tree_algorithms,random_tree,30,adaptive,LinearizedDp,4,0,1,2930208,49
random_tree_algorithms,random_tree,30,linearized_dp,LinearizedDp,4,0,1,123584,49
random_tree_algorithms,random_tree,30,goo_dp,GooDp,4,0,1,1075250,1391
random_tree_algorithms,random_tree,30,adaptive,LinearizedDp,5,0,1,2840000,55
random_tree_algorithms,random_tree,30,linearized_dp,LinearizedDp,5,0,1,122833,55
random_tree_algorithms,random_tree,30,goo_dp,GooDp,5,0,1,983708,1292
random_tree_algorithms,random_tree,30,adaptive,LinearizedDp,6,0,1,2708792,44
random_tree_algorithms,random_tree,30,linearized_dp,LinearizedDp,6,0,1,278958,44
random_tree_algorithms,random_tree,30,goo_dp,GooDp,6,0,1,731041,831
random_tree_algorithms,random_tree,30,adaptive,LinearizedDp,7,0,1,3054916,133
random_tree_algorithms,random_tree,30,linearized_dp,LinearizedDp,7,0,1,156208,133
random_tree_algorithms,random_tree,30,goo_dp,GooDp,7,0,1,848292,1051
random_tree_algorithms,random_tree,30,adaptive,LinearizedDp,8,0,1,2797958,44
random_tree_algorithms,random_tree,30,linearized_dp,LinearizedDp,8,0,1,115959,44
random_tree_algorithms,random_tree,30,goo_dp,GooDp,8,0,1,849583,1043
random_tree_algorithms,random_tree,30,adaptive,LinearizedDp,9,0,1,2852708,106
random_tree_algorithms,random_tree,30,linearized_dp,LinearizedDp,9,0,1,188208,106
random_tree_algorithms,random_tree,30,goo_dp,GooDp,9,0,1,628292,679
random_tree_algorithms,random_tree,40,adaptive,LinearizedDp,0,0,1,3586125,88
random_tree_algorithms,random_tree,40,linearized_dp,LinearizedDp,0,0,1,247042,88
random_tree_algorithms,random_tree,40,goo_dp,GooDp,0,0,1,2797709,2888
random_tree_algorithms,random_tree,40,adaptive,LinearizedDp,1,0,1,3460375,45
random_tree_algorithms,random_tree,40,linearized_dp,LinearizedDp,1,0,1,197042,45
random_tree_algorithms,random_tree,40,goo_dp,GooDp,1,0,1,1879667,1638
random_tree_algorithms,random_tree,40,adaptive,LinearizedDp,2,0,1,3613625,65
random_tree_algorithms,random_tree,40,linearized_dp,LinearizedDp,2,0,1,222875,65
random_tree_algorithms,random_tree,40,goo_dp,GooDp,2,0,1,1466167,1142
random_tree_algorithms,random_tree,40,adaptive,LinearizedDp,3,0,1,3678250,53
random_tree_algorithms,random_tree,40,linearized_dp,LinearizedDp,3,0,1,211167,53
random_tree_algorithms,random_tree,40,goo_dp,GooDp,3,0,1,1588042,1304
random_tree_algorithms,random_tree,40,adaptive,LinearizedDp,4,0,1,3518167,59
random_tree_algorithms,random_tree,40,linearized_dp,LinearizedDp,4,0,1,208750,59
random_tree_algorithms,random_tree,40,goo_dp,GooDp,4,0,1,1933333,1737
random_tree_algorithms,random_tree,40,adaptive,LinearizedDp,5,0,1,3881583,65
random_tree_algorithms,random_tree,40,linearized_dp,LinearizedDp,5,0,1,216417,65
random_tree_algorithms,random_tree,40,goo_dp,GooDp,5,0,1,1866625,1701
random_tree_algorithms,random_tree,40,adaptive,LinearizedDp,6,0,1,3724583,54
random_tree_algorithms,random_tree,40,linearized_dp,LinearizedDp,6,0,1,245542,54
random_tree_algorithms,random_tree,40,goo_dp,GooDp,6,0,1,1780458,1454
random_tree_algorithms,random_tree,40,adaptive,LinearizedDp,7,0,1,3689375,145
random_tree_algorithms,random_tree,40,linearized_dp,LinearizedDp,7,0,1,252875,145
random_tree_algorithms,random_tree,40,goo_dp,GooDp,7,0,1,1958500,1589
random_tree_algorithms,random_tree,40,adaptive,LinearizedDp,8,0,1,3707500,54
random_tree_algorithms,random_tree,40,linearized_dp,LinearizedDp,8,0,1,205959,54
random_tree_algorithms,random_tree,40,goo_dp,GooDp,8,0,1,1737542,1484
random_tree_algorithms,random_tree,40,adaptive,LinearizedDp,9,0,1,3735750,142
random_tree_algorithms,random_tree,40,linearized_dp,LinearizedDp,9,0,1,267166,142
random_tree_algorithms,random_tree,40,goo_dp,GooDp,9,0,1,2037417,1893
random_tree_algorithms,random_tree,70,adaptive,LinearizedDp,0,0,1,8111541,118
random_tree_algorithms,random_tree,70,linearized_dp,LinearizedDp,0,0,1,845417,118
random_tree_algorithms,random_tree,70,goo_dp,GooDp,0,0,1,11259750,4196
random_tree_algorithms,random_tree,70,adaptive,LinearizedDp,1,0,1,8936792,75
random_tree_algorithms,random_tree,70,linearized_dp,LinearizedDp,1,0,1,845459,75
random_tree_algorithms,random_tree,70,goo_dp,GooDp,1,0,1,11828917,3943
random_tree_algorithms,random_tree,70,adaptive,LinearizedDp,2,0,1,7947459,99
random_tree_algorithms,random_tree,70,linearized_dp,LinearizedDp,2,0,1,863833,99
random_tree_algorithms,random_tree,70,goo_dp,GooDp,2,0,1,11074041,3905
random_tree_algorithms,random_tree,70,adaptive,LinearizedDp,3,0,1,8146625,85
random_tree_algorithms,random_tree,70,linearized_dp,LinearizedDp,3,0,1,940625,85
random_tree_algorithms,random_tree,70,goo_dp,GooDp,3,0,1,11752459,3959
random_tree_algorithms,random_tree,70,adaptive,LinearizedDp,4,0,1,6810500,91
random_tree_algorithms,random_tree,70,linearized_dp,LinearizedDp,4,0,1,850041,91
random_tree_algorithms,random_tree,70,goo_dp,GooDp,4,0,1,11244000,4142
random_tree_algorithms,random_tree,70,adaptive,LinearizedDp,5,0,1,9152500,99
random_tree_algorithms,random_tree,70,linearized_dp,LinearizedDp,5,0,1,859041,99
random_tree_algorithms,random_tree,70,goo_dp,GooDp,5,0,1,12342875,4422
random_tree_algorithms,random_tree,70,adaptive,LinearizedDp,6,0,1,7330125,86
random_tree_algorithms,random_tree,70,linearized_dp,LinearizedDp,6,0,1,817959,86
random_tree_algorithms,random_tree,70,goo_dp,GooDp,6,0,1,11137583,3951
random_tree_algorithms,random_tree,70,adaptive,LinearizedDp,7,0,1,7585750,175
random_tree_algorithms,random_tree,70,linearized_dp,LinearizedDp,7,0,1,911042,175
random_tree_algorithms,random_tree,70,goo_dp,GooDp,7,0,1,10714917,3486
random_tree_algorithms,random_tree,70,adaptive,LinearizedDp,8,0,1,6587000,84
random_tree_algorithms,random_tree,70,linearized_dp,LinearizedDp,8,0,1,953625,84
random_tree_algorithms,random_tree,70,goo_dp,GooDp,8,0,1,10758583,3502
random_tree_algorithms,random_tree,70,adaptive,LinearizedDp,9,0,1,8184291,232
random_tree_algorithms,random_tree,70,linearized_dp,LinearizedDp,9,0,1,952500,232
random_tree_algorithms,random_tree,70,goo_dp,GooDp,9,0,1,11005000,3805
random_tree_algorithms,random_tree,100,adaptive,LinearizedDp,0,0,1,13470833,148
random_tree_algorithms,random_tree,100,linearized_dp,LinearizedDp,0,0,1,2349250,148
random_tree_algorithms,random_tree,100,goo_dp,GooDp,0,0,1,42870125,7134
random_tree_algorithms,random_tree,100,adaptive,LinearizedDp,1,0,1,13970917,105
random_tree_algorithms,random_tree,100,linearized_dp,LinearizedDp,1,0,1,2277084,105
random_tree_algorithms,random_tree,100,goo_dp,GooDp,1,0,1,45349125,8863
random_tree_algorithms,random_tree,100,adaptive,LinearizedDp,2,0,1,13243250,131
random_tree_algorithms,random_tree,100,linearized_dp,LinearizedDp,2,0,1,2489667,131
random_tree_algorithms,random_tree,100,goo_dp,GooDp,2,0,1,43057625,6879
random_tree_algorithms,random_tree,100,adaptive,LinearizedDp,3,0,1,13158958,117
random_tree_algorithms,random_tree,100,linearized_dp,LinearizedDp,3,0,1,2466375,117
random_tree_algorithms,random_tree,100,goo_dp,GooDp,3,0,1,46258541,7781
random_tree_algorithms,random_tree,100,adaptive,LinearizedDp,4,0,1,13502542,121
random_tree_algorithms,random_tree,100,linearized_dp,LinearizedDp,4,0,1,2306208,121
random_tree_algorithms,random_tree,100,goo_dp,GooDp,4,0,1,41961708,6586
random_tree_algorithms,random_tree,100,adaptive,LinearizedDp,5,0,1,14387000,129
random_tree_algorithms,random_tree,100,linearized_dp,LinearizedDp,5,0,1,2351208,129
random_tree_algorithms,random_tree,100,goo_dp,GooDp,5,0,1,45158375,7504
random_tree_algorithms,random_tree,100,adaptive,LinearizedDp,6,0,1,13302250,118
random_tree_algorithms,random_tree,100,linearized_dp,LinearizedDp,6,0,1,2362417,118
random_tree_algorithms,random_tree,100,goo_dp,GooDp,6,0,1,43924667,7678
random_tree_algorithms,random_tree,100,adaptive,LinearizedDp,7,0,1,13747541,205
random_tree_algorithms,random_tree,100,linearized_dp,LinearizedDp,7,0,1,2684334,205
random_tree_algorithms,random_tree,100,goo_dp,GooDp,7,0,1,43249458,6597
random_tree_algorithms,random_tree,100,adaptive,LinearizedDp,8,0,1,12864042,121
random_tree_algorithms,random_tree,100,linearized_dp,LinearizedDp,8,0,1,2581458,121
random_tree_algorithms,random_tree,100,goo_dp,GooDp,8,0,1,44020542,7614
random_tree_algorithms,random_tree,100,adaptive,LinearizedDp,9,0,1,13924584,290
random_tree_algorithms,random_tree,100,linearized_dp,LinearizedDp,9,0,1,2573000,290
random_tree_algorithms,random_tree,100,goo_dp,GooDp,9,0,1,44656833,7463
random_tree_algorithms,random_tree,128,adaptive,GooDp,0,0,1,110371500,9804
random_tree_algorithms,random_tree,128,linearized_dp,LinearizedDp,0,0,1,4872125,176
random_tree_algorithms,random_tree,128,goo_dp,GooDp,0,0,1,110517041,9804
random_tree_algorithms,random_tree,128,adaptive,GooDp,1,0,1,113019375,10156
random_tree_algorithms,random_tree,128,linearized_dp,LinearizedDp,1,0,1,4896042,133
random_tree_algorithms,random_tree,128,goo_dp,GooDp,1,0,1,113943166,10156
random_tree_algorithms,random_tree,128,adaptive,GooDp,2,0,1,115388250,12238
random_tree_algorithms,random_tree,128,linearized_dp,LinearizedDp,2,0,1,5372709,159
random_tree_algorithms,random_tree,128,goo_dp,GooDp,2,0,1,115488166,12238
random_tree_algorithms,random_tree,128,adaptive,GooDp,3,0,1,114227875,11173
random_tree_algorithms,random_tree,128,linearized_dp,LinearizedDp,3,0,1,4716750,145
random_tree_algorithms,random_tree,128,goo_dp,GooDp,3,0,1,113713375,11173
random_tree_algorithms,random_tree,128,adaptive,GooDp,4,0,1,113105416,10424
random_tree_algorithms,random_tree,128,linearized_dp,LinearizedDp,4,0,1,4930291,151
random_tree_algorithms,random_tree,128,goo_dp,GooDp,4,0,1,113331750,10424
random_tree_algorithms,random_tree,128,adaptive,GooDp,5,0,1,116608292,10591
random_tree_algorithms,random_tree,128,linearized_dp,LinearizedDp,5,0,1,4973459,157
random_tree_algorithms,random_tree,128,goo_dp,GooDp,5,0,1,117678542,10591
random_tree_algorithms,random_tree,128,adaptive,GooDp,6,0,1,112649625,10949
random_tree_algorithms,random_tree,128,linearized_dp,LinearizedDp,6,0,1,4704333,146
random_tree_algorithms,random_tree,128,goo_dp,GooDp,6,0,1,113163708,10949
random_tree_algorithms,random_tree,128,adaptive,GooDp,7,0,1,116078875,10809
random_tree_algorithms,random_tree,128,linearized_dp,LinearizedDp,7,0,1,5059250,233
random_tree_algorithms,random_tree,128,goo_dp,GooDp,7,0,1,115787042,10809
